participant,annee_naissance,genre,traitement,periode,revenu,declaration,declaration_pourcentage,taxe,fraude,audit_tirage,audit,penalite,gain
utqekpnf,1994.0,Homme,Baseline,15,35,0.0,0.0,0.0,35.0,65.0,0.0,0.0,35.0
av972ygm,1988.0,Femme,Baseline,1,27,14.0,51.85,5.6,13.0,71.0,0.0,0.0,21.4
av972ygm,1988.0,Femme,Baseline,2,22,22.0,100.0,8.8,0.0,88.0,0.0,0.0,13.2
av972ygm,1988.0,Femme,Baseline,3,74,0.0,0.0,0.0,74.0,48.0,0.0,0.0,74.0
av972ygm,1988.0,Femme,Baseline,4,54,0.0,0.0,0.0,54.0,84.0,0.0,0.0,54.0
av972ygm,1988.0,Femme,Baseline,5,68,0.0,0.0,0.0,68.0,83.0,0.0,0.0,68.0
av972ygm,1988.0,Femme,Baseline,6,55,0.0,0.0,0.0,55.0,100.0,0.0,0.0,55.0
av972ygm,1988.0,Femme,Baseline,7,48,0.0,0.0,0.0,48.0,16.0,1.0,28.8,19.2
av972ygm,1988.0,Femme,Baseline,8,82,0.0,0.0,0.0,82.0,47.0,0.0,0.0,82.0
av972ygm,1988.0,Femme,Baseline,9,99,0.0,0.0,0.0,99.0,12.0,1.0,59.4,39.6
av972ygm,1988.0,Femme,Baseline,10,54,0.0,0.0,0.0,54.0,51.0,0.0,0.0,54.0
av972ygm,1988.0,Femme,Baseline,11,53,0.0,0.0,0.0,53.0,94.0,0.0,0.0,53.0
av972ygm,1988.0,Femme,Baseline,12,63,0.0,0.0,0.0,63.0,100.0,0.0,0.0,63.0
av972ygm,1988.0,Femme,Baseline,13,24,12.0,50.0,4.8,12.0,31.0,0.0,0.0,19.2
av972ygm,1988.0,Femme,Baseline,14,90,0.0,0.0,0.0,90.0,30.0,0.0,0.0,90.0
av972ygm,1988.0,Femme,Baseline,15,69,0.0,0.0,0.0,69.0,9.0,1.0,41.4,27.6
dgejytz2,1996.0,Femme,Baseline,1,66,20.0,30.3,8.0,46.0,75.0,0.0,0.0,58.0
dgejytz2,1996.0,Femme,Baseline,2,46,20.0,43.48,8.0,26.0,39.0,0.0,0.0,38.0
dgejytz2,1996.0,Femme,Baseline,3,62,0.0,0.0,0.0,62.0,23.0,0.0,0.0,62.0
dgejytz2,1996.0,Femme,Baseline,4,49,0.0,0.0,0.0,49.0,92.0,0.0,0.0,49.0
dgejytz2,1996.0,Femme,Baseline,5,24,0.0,0.0,0.0,24.0,57.0,0.0,0.0,24.0
dgejytz2,1996.0,Femme,Baseline,6,65,0.0,0.0,0.0,65.0,39.0,0.0,0.0,65.0
dgejytz2,1996.0,Femme,Baseline,7,53,0.0,0.0,0.0,53.0,26.0,0.0,0.0,53.0
dgejytz2,1996.0,Femme,Baseline,8,46,0.0,0.0,0.0,46.0,80.0,0.0,0.0,46.0
dgejytz2,1996.0,Femme,Baseline,9,34,0.0,0.0,0.0,34.0,52.0,0.0,0.0,34.0
dgejytz2,1996.0,Femme,Baseline,10,23,0.0,0.0,0.0,23.0,14.0,1.0,13.8,9.2
dgejytz2,1996.0,Femme,Baseline,11,73,0.0,0.0,0.0,73.0,68.0,0.0,0.0,73.0
dgejytz2,1996.0,Femme,Baseline,12,85,0.0,0.0,0.0,85.0,61.0,0.0,0.0,85.0
dgejytz2,1996.0,Femme,Baseline,13,44,0.0,0.0,0.0,44.0,95.0,0.0,0.0,44.0
dgejytz2,1996.0,Femme,Baseline,14,89,0.0,0.0,0.0,89.0,97.0,0.0,0.0,89.0
dgejytz2,1996.0,Femme,Baseline,15,44,0.0,0.0,0.0,44.0,6.0,1.0,26.4,17.6
ytq5t3iw,1991.0,Femme,Baseline,1,95,40.0,42.11,16.0,55.0,17.0,1.0,33.0,46.0
ytq5t3iw,1991.0,Femme,Baseline,2,47,0.0,0.0,0.0,47.0,79.0,0.0,0.0,47.0
ytq5t3iw,1991.0,Femme,Baseline,3,72,0.0,0.0,0.0,72.0,29.0,0.0,0.0,72.0
ytq5t3iw,1991.0,Femme,Baseline,4,74,0.0,0.0,0.0,74.0,48.0,0.0,0.0,74.0
ytq5t3iw,1991.0,Femme,Baseline,5,21,0.0,0.0,0.0,21.0,11.0,1.0,12.6,8.4
ytq5t3iw,1991.0,Femme,Baseline,6,73,0.0,0.0,0.0,73.0,73.0,0.0,0.0,73.0
ytq5t3iw,1991.0,Femme,Baseline,7,74,0.0,0.0,0.0,74.0,43.0,0.0,0.0,74.0
ytq5t3iw,1991.0,Femme,Baseline,8,22,22.0,100.0,8.8,0.0,43.0,0.0,0.0,13.2
ytq5t3iw,1991.0,Femme,Baseline,9,75,0.0,0.0,0.0,75.0,88.0,0.0,0.0,75.0
ytq5t3iw,1991.0,Femme,Baseline,10,25,0.0,0.0,0.0,25.0,79.0,0.0,0.0,25.0
ytq5t3iw,1991.0,Femme,Baseline,11,23,0.0,0.0,0.0,23.0,67.0,0.0,0.0,23.0
ytq5t3iw,1991.0,Femme,Baseline,12,52,0.0,0.0,0.0,52.0,5.0,1.0,31.2,20.8
ytq5t3iw,1991.0,Femme,Baseline,13,72,0.0,0.0,0.0,72.0,58.0,0.0,0.0,72.0
ytq5t3iw,1991.0,Femme,Baseline,14,46,0.0,0.0,0.0,46.0,48.0,0.0,0.0,46.0
ytq5t3iw,1991.0,Femme,Baseline,15,93,0.0,0.0,0.0,93.0,33.0,0.0,0.0,93.0
d57gjmot,1979.0,Femme,Baseline,1,50,45.0,90.0,18.0,5.0,90.0,0.0,0.0,32.0
d57gjmot,1979.0,Femme,Baseline,2,84,75.0,89.29,30.0,9.0,60.0,0.0,0.0,54.0
d57gjmot,1979.0,Femme,Baseline,3,85,70.0,82.35,28.0,15.0,86.0,0.0,0.0,57.0
d57gjmot,1979.0,Femme,Baseline,4,56,45.0,80.36,18.0,11.0,88.0,0.0,0.0,38.0
d57gjmot,1979.0,Femme,Baseline,5,66,45.0,68.18,18.0,21.0,69.0,0.0,0.0,48.0
d57gjmot,1979.0,Femme,Baseline,6,94,75.0,79.79,30.0,19.0,94.0,0.0,0.0,64.0
d57gjmot,1979.0,Femme,Baseline,7,55,45.0,81.82,18.0,10.0,36.0,0.0,0.0,37.0
d57gjmot,1979.0,Femme,Baseline,8,98,75.0,76.53,30.0,23.0,96.0,0.0,0.0,68.0
d57gjmot,1979.0,Femme,Baseline,9,96,80.0,83.33,32.0,16.0,62.0,0.0,0.0,64.0
d57gjmot,1979.0,Femme,Baseline,10,67,55.0,82.09,22.0,12.0,68.0,0.0,0.0,45.0
d57gjmot,1979.0,Femme,Baseline,11,47,25.0,53.19,10.0,22.0,53.0,0.0,0.0,37.0
d57gjmot,1979.0,Femme,Baseline,12,68,35.0,51.47,14.0,33.0,49.0,0.0,0.0,54.0
d57gjmot,1979.0,Femme,Baseline,13,84,55.0,65.48,22.0,29.0,99.0,0.0,0.0,62.0
d57gjmot,1979.0,Femme,Baseline,14,39,25.0,64.1,10.0,14.0,84.0,0.0,0.0,29.0
d57gjmot,1979.0,Femme,Baseline,15,88,50.0,56.82,20.0,38.0,79.0,0.0,0.0,68.0
